# Synthetic data
Ev_idn	arrival times	rcv_index	X		Y		Z
7	  0.06589450	    12	      305.40000	     5723.72000	        0.66239
7	  0.05447225	    13	      305.40000	     5723.72000	        0.66239
7	  0.04975478	    14	      305.40000	     5723.72000	        0.66239
7	  0.06823205	    15	      305.40000	     5723.72000	        0.66239
7	  0.06608218	    16	      305.40000	     5723.72000	        0.66239
8	  0.03750109	     1	      305.40000	     5723.82000	        0.68600
8	  0.04579442	     2	      305.40000	     5723.82000	        0.68600
8	  0.03192408	     3	      305.40000	     5723.82000	        0.68600
8	  0.03219293	     4	      305.40000	     5723.82000	        0.68600
8	  0.03789515	     5	      305.40000	     5723.82000	        0.68600
8	  0.04689045	     6	      305.40000	     5723.82000	        0.68600
8	  0.05714827	     7	      305.40000	     5723.82000	        0.68600
8	  0.04541846	     8	      305.40000	     5723.82000	        0.68600
8	  0.03949773	     9	      305.40000	     5723.82000	        0.68600
8	  0.03109106	    10	      305.40000	     5723.82000	        0.68600
8	  0.02567526	    11	      305.40000	     5723.82000	        0.68600
8	  0.04759844	    12	      305.40000	     5723.82000	        0.68600
8	  0.03372228	    13	      305.40000	     5723.82000	        0.68600
8	  0.02920141	    14	      305.40000	     5723.82000	        0.68600
8	  0.04716024	    15	      305.40000	     5723.82000	        0.68600
8	  0.04724429	    16	      305.40000	     5723.82000	        0.68600
9	  0.04690844	     1	      305.40000	     5724.22000	        0.61710
9	  0.03945527	     2	      305.40000	     5724.22000	        0.61710
9	  0.05160449	     3	      305.40000	     5724.22000	        0.61710
9	  0.05413947	     4	      305.40000	     5724.22000	        0.61710
9	  0.04797761	     5	      305.40000	     5724.22000	        0.61710
9	  0.03916757	     6	      305.40000	     5724.22000	        0.61710
9	  0.02956221	     7	      305.40000	     5724.22000	        0.61710
9	  0.04455331	     8	      305.40000	     5724.22000	        0.61710
9	  0.05652249	     9	      305.40000	     5724.22000	        0.61710
9	  0.06690784	    10	      305.40000	     5724.22000	        0.61710
9	  0.07422947	    11	      305.40000	     5724.22000	        0.61710
9	  0.05002480	    12	      305.40000	     5724.22000	        0.61710
9	  0.05265489	    13	      305.40000	     5724.22000	        0.61710
9	  0.05545214	    14	      305.40000	     5724.22000	        0.61710
9	  0.03770097	    15	      305.40000	     5724.22000	        0.61710
9	  0.03920703	    16	      305.40000	     5724.22000	        0.61710
10	  0.06233293	     1	      305.50000	     5723.72000	        0.58456
10	  0.06929285	     2	      305.50000	     5723.72000	        0.58456
10	  0.05426468	     3	      305.50000	     5723.72000	        0.58456
10	  0.05429195	     4	      305.50000	     5723.72000	        0.58456
10	  0.06641186	     5	      305.50000	     5723.72000	        0.58456
10	  0.07580966	     6	      305.50000	     5723.72000	        0.58456
10	  0.08184796	     7	      305.50000	     5723.72000	        0.58456
10	  0.07432840	     8	      305.50000	     5723.72000	        0.58456
10	  0.07136943	     9	      305.50000	     5723.72000	        0.58456
10	  0.06572531	    10	      305.50000	     5723.72000	        0.58456
10	  0.06199618	    11	      305.50000	     5723.72000	        0.58456
10	  0.08058880	    12	      305.50000	     5723.72000	        0.58456
10	  0.06300320	    13	      305.50000	     5723.72000	        0.58456
10	  0.05829016	    14	      305.50000	     5723.72000	        0.58456
10	  0.06792763	    15	      305.50000	     5723.72000	        0.58456
10	  0.06883975	    16	      305.50000	     5723.72000	        0.58456
11	  0.04550035	     1	      305.50000	     5723.82000	        0.58464
11	  0.05213677	     2	      305.50000	     5723.82000	        0.58464
11	  0.03588804	     3	      305.50000	     5723.82000	        0.58464
11	  0.03557698	     4	      305.50000	     5723.82000	        0.58464
11	  0.05152091	     5	      305.50000	     5723.82000	        0.58464
11	  0.05710678	     6	      305.50000	     5723.82000	        0.58464
11	  0.06454181	     7	      305.50000	     5723.82000	        0.58464
11	  0.06029991	     8	      305.50000	     5723.82000	        0.58464
11	  0.05919089	     9	      305.50000	     5723.82000	        0.58464
11	  0.05548442	    10	      305.50000	     5723.82000	        0.58464
11	  0.05407860	    11	      305.50000	     5723.82000	        0.58464
11	  0.06570348	    12	      305.50000	     5723.82000	        0.58464
11	  0.04515465	    13	      305.50000	     5723.82000	        0.58464
11	  0.04119713	    14	      305.50000	     5723.82000	        0.58464
11	  0.04844985	    15	      305.50000	     5723.82000	        0.58464
11	  0.04779555	    16	      305.50000	     5723.82000	        0.58464
12	  0.03315771	     1	      305.50000	     5723.92000	        0.59150
12	  0.03595639	     2	      305.50000	     5723.92000	        0.59150
12	  0.02142781	     3	      305.50000	     5723.92000	        0.59150
12	  0.02264537	     4	      305.50000	     5723.92000	        0.59150
12	  0.04062058	     5	      305.50000	     5723.92000	        0.59150
12	  0.04321756	     6	      305.50000	     5723.92000	        0.59150
12	  0.04920078	     7	      305.50000	     5723.92000	        0.59150
12	  0.04789249	     8	      305.50000	     5723.92000	        0.59150
12	  0.05318062	     9	      305.50000	     5723.92000	        0.59150
12	  0.05226964	    10	      305.50000	     5723.92000	        0.59150
12	  0.05226150	    11	      305.50000	     5723.92000	        0.59150
12	  0.05375564	    12	      305.50000	     5723.92000	        0.59150
12	  0.03595492	    13	      305.50000	     5723.92000	        0.59150
12	  0.03146661	    14	      305.50000	     5723.92000	        0.59150
12	  0.03095984	    15	      305.50000	     5723.92000	        0.59150
12	  0.03155286	    16	      305.50000	     5723.92000	        0.59150
13	  0.02837989	     1	      305.50000	     5724.02000	        0.57640
13	  0.02503040	     2	      305.50000	     5724.02000	        0.57640
13	  0.02192620	     3	      305.50000	     5724.02000	        0.57640
13	  0.02354090	     4	      305.50000	     5724.02000	        0.57640
13	  0.03682525	     5	      305.50000	     5724.02000	        0.57640
13	  0.03542009	     6	      305.50000	     5724.02000	        0.57640
13	  0.03633684	     7	      305.50000	     5724.02000	        0.57640
13	  0.04146099	     8	      305.50000	     5724.02000	        0.57640
13	  0.05134241	     9	      305.50000	     5724.02000	        0.57640
13	  0.05502266	    10	      305.50000	     5724.02000	        0.57640
13	  0.05775031	    11	      305.50000	     5724.02000	        0.57640
13	  0.05083866	    12	      305.50000	     5724.02000	        0.57640
13	  0.03352819	    13	      305.50000	     5724.02000	        0.57640
13	  0.03250943	    14	      305.50000	     5724.02000	        0.57640
13	  0.01805487	    15	      305.50000	     5724.02000	        0.57640
13	  0.01846926	    16	      305.50000	     5724.02000	        0.57640
14	  0.04000030	     1	      305.50000	     5724.12000	        0.55637
14	  0.03254618	     2	      305.50000	     5724.12000	        0.55637
14	  0.03891341	     3	      305.50000	     5724.12000	        0.55637
14	  0.04030521	     4	      305.50000	     5724.12000	        0.55637
14	  0.04634667	     5	      305.50000	     5724.12000	        0.55637
14	  0.03966014	     6	      305.50000	     5724.12000	        0.55637
14	  0.03709270	     7	      305.50000	     5724.12000	        0.55637
14	  0.04768150	     8	      305.50000	     5724.12000	        0.55637
14	  0.05977781	     9	      305.50000	     5724.12000	        0.55637
14	  0.06479002	    10	      305.50000	     5724.12000	        0.55637
14	  0.07286340	    11	      305.50000	     5724.12000	        0.55637
14	  0.05565222	    12	      305.50000	     5724.12000	        0.55637
14	  0.04525390	    13	      305.50000	     5724.12000	        0.55637
14	  0.04660769	    14	      305.50000	     5724.12000	        0.55637
14	  0.02536543	    15	      305.50000	     5724.12000	        0.55637
14	  0.02667829	    16	      305.50000	     5724.12000	        0.55637
15	  0.05858426	     1	      305.50000	     5724.22000	        0.51364
15	  0.05041236	     2	      305.50000	     5724.22000	        0.51364
15	  0.05819542	     3	      305.50000	     5724.22000	        0.51364
15	  0.06202189	     4	      305.50000	     5724.22000	        0.51364
15	  0.06435824	     5	      305.50000	     5724.22000	        0.51364
15	  0.05773159	     6	      305.50000	     5724.22000	        0.51364
15	  0.05066777	     7	      305.50000	     5724.22000	        0.51364
15	  0.06509384	     8	      305.50000	     5724.22000	        0.51364
15	  0.07684277	     9	      305.50000	     5724.22000	        0.51364
15	  0.08241468	    10	      305.50000	     5724.22000	        0.51364
15	  0.09002795	    11	      305.50000	     5724.22000	        0.51364
15	  0.07116990	    12	      305.50000	     5724.22000	        0.51364
15	  0.06458842	    13	      305.50000	     5724.22000	        0.51364
15	  0.06712819	    14	      305.50000	     5724.22000	        0.51364
15	  0.04519520	    15	      305.50000	     5724.22000	        0.51364
15	  0.04538984	    16	      305.50000	     5724.22000	        0.51364
